"cnty_fips","display_name","Value","theme_range"
40003,"""Alfalfa, (OK)""",242.7,"222.2 - 249.2 (624)"
40005,"""Atoka, (OK)""",356.2,"287.3 - 645.6 (621)"
40007,"""Beaver, (OK)""",321.9,"287.3 - 645.6 (621)"
40009,"""Beckham, (OK)""",267.3,"249.3 - 287.2 (622)"
40011,"""Blaine, (OK)""",288.3,"287.3 - 645.6 (621)"
40013,"""Bryan, (OK)""",268,"249.3 - 287.2 (622)"
40015,"""Caddo, (OK)""",323.1,"287.3 - 645.6 (621)"
40017,"""Canadian, (OK)""",229.8,"222.2 - 249.2 (624)"
40019,"""Carter, (OK)""",302.9,"287.3 - 645.6 (621)"
40021,"""Cherokee, (OK)""",301.5,"287.3 - 645.6 (621)"
40023,"""Choctaw, (OK)""",366.2,"287.3 - 645.6 (621)"
40025,"""Cimarron, (OK)""",256.8,"249.3 - 287.2 (622)"
40027,"""Cleveland, (OK)""",219.9,"193.7 - 222.1 (623)"
40029,"""Coal, (OK)""",407.2,"287.3 - 645.6 (621)"
40031,"""Comanche, (OK)""",264.8,"249.3 - 287.2 (622)"
40033,"""Cotton, (OK)""",263.8,"249.3 - 287.2 (622)"
40035,"""Craig, (OK)""",380.7,"287.3 - 645.6 (621)"
40037,"""Creek, (OK)""",296.1,"287.3 - 645.6 (621)"
40039,"""Custer, (OK)""",313.1,"287.3 - 645.6 (621)"
40041,"""Delaware, (OK)""",271.7,"249.3 - 287.2 (622)"
40043,"""Dewey, (OK)""",347.3,"287.3 - 645.6 (621)"
40045,"""Ellis, (OK)""",341.3,"287.3 - 645.6 (621)"
40047,"""Garfield, (OK)""",266.6,"249.3 - 287.2 (622)"
40049,"""Garvin, (OK)""",318.4,"287.3 - 645.6 (621)"
40051,"""Grady, (OK)""",286.9,"249.3 - 287.2 (622)"
40053,"""Grant, (OK)""",279.8,"249.3 - 287.2 (622)"
40055,"""Greer, (OK)""",246.8,"222.2 - 249.2 (624)"
40057,"""Harmon, (OK)""",273.7,"249.3 - 287.2 (622)"
40059,"""Harper, (OK)""",220.8,"193.7 - 222.1 (623)"
40061,"""Haskell, (OK)""",357.3,"287.3 - 645.6 (621)"
40063,"""Hughes, (OK)""",415.8,"287.3 - 645.6 (621)"
40065,"""Jackson, (OK)""",257.2,"249.3 - 287.2 (622)"
40067,"""Jefferson, (OK)""",387.6,"287.3 - 645.6 (621)"
40069,"""Johnston, (OK)""",258.5,"249.3 - 287.2 (622)"
40071,"""Kay, (OK)""",303.3,"287.3 - 645.6 (621)"
40073,"""Kingfisher, (OK)""",242.4,"222.2 - 249.2 (624)"
40075,"""Kiowa, (OK)""",353.2,"287.3 - 645.6 (621)"
40077,"""Latimer, (OK)""",302.8,"287.3 - 645.6 (621)"
40079,"""Le Flore, (OK)""",347.8,"287.3 - 645.6 (621)"
40081,"""Lincoln, (OK)""",290.6,"287.3 - 645.6 (621)"
40083,"""Logan, (OK)""",218,"193.7 - 222.1 (623)"
40085,"""Love, (OK)""",209.5,"193.7 - 222.1 (623)"
40087,"""McClain, (OK)""",286.2,"249.3 - 287.2 (622)"
40089,"""McCurtain, (OK)""",352.4,"287.3 - 645.6 (621)"
40091,"""McIntosh, (OK)""",362.9,"287.3 - 645.6 (621)"
40093,"""Major, (OK)""",279.7,"249.3 - 287.2 (622)"
40095,"""Marshall, (OK)""",217.1,"193.7 - 222.1 (623)"
40097,"""Mayes, (OK)""",311.7,"287.3 - 645.6 (621)"
40099,"""Murray, (OK)""",296.5,"287.3 - 645.6 (621)"
40101,"""Muskogee, (OK)""",413.5,"287.3 - 645.6 (621)"
40103,"""Noble, (OK)""",296.9,"287.3 - 645.6 (621)"
40105,"""Nowata, (OK)""",279.3,"249.3 - 287.2 (622)"
40107,"""Okfuskee, (OK)""",347.1,"287.3 - 645.6 (621)"
40109,"""Oklahoma, (OK)""",269,"249.3 - 287.2 (622)"
40111,"""Okmulgee, (OK)""",363.4,"287.3 - 645.6 (621)"
40113,"""Osage, (OK)""",239.4,"222.2 - 249.2 (624)"
40115,"""Ottawa, (OK)""",384.4,"287.3 - 645.6 (621)"
40117,"""Pawnee, (OK)""",329.1,"287.3 - 645.6 (621)"
40119,"""Payne, (OK)""",251.6,"249.3 - 287.2 (622)"
40121,"""Pittsburg, (OK)""",342.2,"287.3 - 645.6 (621)"
40123,"""Pontotoc, (OK)""",305.4,"287.3 - 645.6 (621)"
40125,"""Pottawatomie, (OK)""",349.7,"287.3 - 645.6 (621)"
40127,"""Pushmataha, (OK)""",335.3,"287.3 - 645.6 (621)"
40129,"""Roger Mills, (OK)""",191,"59.4 - 193.6 (626)"
40131,"""Rogers, (OK)""",291.4,"287.3 - 645.6 (621)"
40133,"""Seminole, (OK)""",389.3,"287.3 - 645.6 (621)"
40135,"""Sequoyah, (OK)""",335.9,"287.3 - 645.6 (621)"
40137,"""Stephens, (OK)""",314.7,"287.3 - 645.6 (621)"
40139,"""Texas, (OK)""",348,"287.3 - 645.6 (621)"
40141,"""Tillman, (OK)""",243.6,"222.2 - 249.2 (624)"
40143,"""Tulsa, (OK)""",297.7,"287.3 - 645.6 (621)"
40145,"""Wagoner, (OK)""",253.6,"249.3 - 287.2 (622)"
40147,"""Washington, (OK)""",314.1,"287.3 - 645.6 (621)"
40149,"""Washita, (OK)""",301.3,"287.3 - 645.6 (621)"
40151,"""Woods, (OK)""",262.2,"249.3 - 287.2 (622)"
40153,"""Woodward, (OK)""",284.7,"249.3 - 287.2 (622)"
46003,"""Aurora, (SD)""",203.3,"193.7 - 222.1 (623)"
46005,"""Beadle, (SD)""",179.8,"59.4 - 193.6 (626)"
46007,"""Bennett, (SD)""",299.4,"287.3 - 645.6 (621)"
46009,"""Bon Homme, (SD)""",174.9,"59.4 - 193.6 (626)"
46011,"""Brookings, (SD)""",196.9,"193.7 - 222.1 (623)"
46015,"""Brule, (SD)""",232.1,"222.2 - 249.2 (624)"
46017,"""Buffalo, (SD)""",-1,
46023,"""Charles Mix, (SD)""",234.5,"222.2 - 249.2 (624)"
46027,"""Clay, (SD)""",264.4,"249.3 - 287.2 (622)"
46033,"""Custer, (SD)""",190.5,"59.4 - 193.6 (626)"
46035,"""Davison, (SD)""",239.9,"222.2 - 249.2 (624)"
46043,"""Douglas, (SD)""",116.2,"59.4 - 193.6 (626)"
46047,"""Fall River, (SD)""",273.9,"249.3 - 287.2 (622)"
46053,"""Gregory, (SD)""",256.9,"249.3 - 287.2 (622)"
46055,"""Haakon, (SD)""",173.5,"59.4 - 193.6 (626)"
46059,"""Hand, (SD)""",270.2,"249.3 - 287.2 (622)"
46061,"""Hanson, (SD)""",-1,
46065,"""Hughes, (SD)""",204.3,"193.7 - 222.1 (623)"
46067,"""Hutchinson, (SD)""",229.2,"222.2 - 249.2 (624)"
46069,"""Hyde, (SD)""",262.5,"249.3 - 287.2 (622)"
46071,"""Jackson, (SD)""",341.4,"287.3 - 645.6 (621)"
46073,"""Jerauld, (SD)""",221.1,"193.7 - 222.1 (623)"
46075,"""Jones, (SD)""",-1,
46077,"""Kingsbury, (SD)""",189.7,"59.4 - 193.6 (626)"
46079,"""Lake, (SD)""",220.2,"193.7 - 222.1 (623)"
46081,"""Lawrence, (SD)""",172.2,"59.4 - 193.6 (626)"
46083,"""Lincoln, (SD)""",143.8,"59.4 - 193.6 (626)"
46085,"""Lyman, (SD)""",228.7,"222.2 - 249.2 (624)"
46087,"""McCook, (SD)""",272.3,"249.3 - 287.2 (622)"
46093,"""Meade, (SD)""",180.4,"59.4 - 193.6 (626)"
46095,"""Mellette, (SD)""",305,"287.3 - 645.6 (621)"
46097,"""Miner, (SD)""",218.7,"193.7 - 222.1 (623)"
46099,"""Minnehaha, (SD)""",210.9,"193.7 - 222.1 (623)"
46101,"""Moody, (SD)""",260.9,"249.3 - 287.2 (622)"
46103,"""Pennington, (SD)""",197.9,"193.7 - 222.1 (623)"
46111,"""Sanborn, (SD)""",196.5,"193.7 - 222.1 (623)"
46102,"""Oglala Lakota, (SD)""",-1,
46117,"""Stanley, (SD)""",-1,
46121,"""Todd, (SD)""",282.2,"249.3 - 287.2 (622)"
46123,"""Tripp, (SD)""",233.9,"222.2 - 249.2 (624)"
46125,"""Turner, (SD)""",251.7,"249.3 - 287.2 (622)"
46127,"""Union, (SD)""",158.9,"59.4 - 193.6 (626)"
46135,"""Yankton, (SD)""",205.8,"193.7 - 222.1 (623)"
48003,"""Andrews, (TX)""",292.3,"287.3 - 645.6 (621)"
48009,"""Archer, (TX)""",202.7,"193.7 - 222.1 (623)"
48011,"""Armstrong, (TX)""",268.7,"249.3 - 287.2 (622)"
48017,"""Bailey, (TX)""",211.5,"193.7 - 222.1 (623)"
48023,"""Baylor, (TX)""",287.8,"287.3 - 645.6 (621)"
48033,"""Borden, (TX)""",-1,
48037,"""Bowie, (TX)""",331,"287.3 - 645.6 (621)"
48045,"""Briscoe, (TX)""",-1,
48059,"""Callahan, (TX)""",267.2,"249.3 - 287.2 (622)"
48063,"""Camp, (TX)""",260.1,"249.3 - 287.2 (622)"
48065,"""Carson, (TX)""",247,"222.2 - 249.2 (624)"
48067,"""Cass, (TX)""",319.1,"287.3 - 645.6 (621)"
48069,"""Castro, (TX)""",237.8,"222.2 - 249.2 (624)"
48075,"""Childress, (TX)""",282.4,"249.3 - 287.2 (622)"
48077,"""Clay, (TX)""",222.7,"222.2 - 249.2 (624)"
48079,"""Cochran, (TX)""",195.8,"193.7 - 222.1 (623)"
48085,"""Collin, (TX)""",167.8,"59.4 - 193.6 (626)"
48087,"""Collingsworth, (TX)""",342.8,"287.3 - 645.6 (621)"
48097,"""Cooke, (TX)""",232.2,"222.2 - 249.2 (624)"
48101,"""Cottle, (TX)""",321.7,"287.3 - 645.6 (621)"
48107,"""Crosby, (TX)""",350.2,"287.3 - 645.6 (621)"
48111,"""Dallam, (TX)""",203,"193.7 - 222.1 (623)"
48113,"""Dallas, (TX)""",227.2,"222.2 - 249.2 (624)"
48115,"""Dawson, (TX)""",223.8,"222.2 - 249.2 (624)"
48117,"""Deaf Smith, (TX)""",210.6,"193.7 - 222.1 (623)"
48119,"""Delta, (TX)""",305,"287.3 - 645.6 (621)"
48121,"""Denton, (TX)""",172.8,"59.4 - 193.6 (626)"
48125,"""Dickens, (TX)""",212.9,"193.7 - 222.1 (623)"
48129,"""Donley, (TX)""",246.7,"222.2 - 249.2 (624)"
48133,"""Eastland, (TX)""",246,"222.2 - 249.2 (624)"
48139,"""Ellis, (TX)""",242.9,"222.2 - 249.2 (624)"
48143,"""Erath, (TX)""",254,"249.3 - 287.2 (622)"
48147,"""Fannin, (TX)""",330.6,"287.3 - 645.6 (621)"
48151,"""Fisher, (TX)""",179.8,"59.4 - 193.6 (626)"
48153,"""Floyd, (TX)""",195.5,"193.7 - 222.1 (623)"
48155,"""Foard, (TX)""",-1,
48159,"""Franklin, (TX)""",254.7,"249.3 - 287.2 (622)"
48165,"""Gaines, (TX)""",217.8,"193.7 - 222.1 (623)"
48169,"""Garza, (TX)""",242.6,"222.2 - 249.2 (624)"
48179,"""Gray, (TX)""",318.2,"287.3 - 645.6 (621)"
48181,"""Grayson, (TX)""",249.9,"249.3 - 287.2 (622)"
48183,"""Gregg, (TX)""",291,"287.3 - 645.6 (621)"
48189,"""Hale, (TX)""",280.9,"249.3 - 287.2 (622)"
48191,"""Hall, (TX)""",191.6,"59.4 - 193.6 (626)"
48195,"""Hansford, (TX)""",207.2,"193.7 - 222.1 (623)"
48197,"""Hardeman, (TX)""",192,"59.4 - 193.6 (626)"
48203,"""Harrison, (TX)""",264.3,"249.3 - 287.2 (622)"
48205,"""Hartley, (TX)""",206,"193.7 - 222.1 (623)"
48207,"""Haskell, (TX)""",226.6,"222.2 - 249.2 (624)"
48211,"""Hemphill, (TX)""",245.9,"222.2 - 249.2 (624)"
48213,"""Henderson, (TX)""",320.2,"287.3 - 645.6 (621)"
48219,"""Hockley, (TX)""",209.9,"193.7 - 222.1 (623)"
48221,"""Hood, (TX)""",203.8,"193.7 - 222.1 (623)"
48223,"""Hopkins, (TX)""",309.5,"287.3 - 645.6 (621)"
48227,"""Howard, (TX)""",369.8,"287.3 - 645.6 (621)"
48231,"""Hunt, (TX)""",292.5,"287.3 - 645.6 (621)"
48233,"""Hutchinson, (TX)""",354.9,"287.3 - 645.6 (621)"
48237,"""Jack, (TX)""",330.2,"287.3 - 645.6 (621)"
48251,"""Johnson, (TX)""",265.5,"249.3 - 287.2 (622)"
48253,"""Jones, (TX)""",249.9,"249.3 - 287.2 (622)"
48257,"""Kaufman, (TX)""",292.7,"287.3 - 645.6 (621)"
48263,"""Kent, (TX)""",-1,
48269,"""King, (TX)""",-1,
48275,"""Knox, (TX)""",259.5,"249.3 - 287.2 (622)"
48277,"""Lamar, (TX)""",308.2,"287.3 - 645.6 (621)"
48279,"""Lamb, (TX)""",270.2,"249.3 - 287.2 (622)"
48295,"""Lipscomb, (TX)""",230.5,"222.2 - 249.2 (624)"
48303,"""Lubbock, (TX)""",261.4,"249.3 - 287.2 (622)"
48305,"""Lynn, (TX)""",228.6,"222.2 - 249.2 (624)"
48315,"""Marion, (TX)""",287.8,"287.3 - 645.6 (621)"
48317,"""Martin, (TX)""",247.3,"222.2 - 249.2 (624)"
48335,"""Mitchell, (TX)""",279.3,"249.3 - 287.2 (622)"
48337,"""Montague, (TX)""",299,"287.3 - 645.6 (621)"
48341,"""Moore, (TX)""",262.5,"249.3 - 287.2 (622)"
48343,"""Morris, (TX)""",306.4,"287.3 - 645.6 (621)"
48345,"""Motley, (TX)""",-1,
48353,"""Nolan, (TX)""",272.2,"249.3 - 287.2 (622)"
48357,"""Ochiltree, (TX)""",373.7,"287.3 - 645.6 (621)"
48359,"""Oldham, (TX)""",-1,
48363,"""Palo Pinto, (TX)""",316.4,"287.3 - 645.6 (621)"
48365,"""Panola, (TX)""",254.9,"249.3 - 287.2 (622)"
48367,"""Parker, (TX)""",223.8,"222.2 - 249.2 (624)"
48369,"""Parmer, (TX)""",233.6,"222.2 - 249.2 (624)"
48375,"""Potter, (TX)""",314.7,"287.3 - 645.6 (621)"
48379,"""Rains, (TX)""",334,"287.3 - 645.6 (621)"
48381,"""Randall, (TX)""",231.4,"222.2 - 249.2 (624)"
48387,"""Red River, (TX)""",305.9,"287.3 - 645.6 (621)"
48393,"""Roberts, (TX)""",-1,
48397,"""Rockwall, (TX)""",222.5,"222.2 - 249.2 (624)"
48401,"""Rusk, (TX)""",275.9,"249.3 - 287.2 (622)"
48415,"""Scurry, (TX)""",216.1,"193.7 - 222.1 (623)"
48417,"""Shackelford, (TX)""",265.3,"249.3 - 287.2 (622)"
48421,"""Sherman, (TX)""",252.2,"249.3 - 287.2 (622)"
48423,"""Smith, (TX)""",279.3,"249.3 - 287.2 (622)"
48425,"""Somervell, (TX)""",173.5,"59.4 - 193.6 (626)"
48429,"""Stephens, (TX)""",260.5,"249.3 - 287.2 (622)"
48433,"""Stonewall, (TX)""",287.9,"287.3 - 645.6 (621)"
48437,"""Swisher, (TX)""",246.7,"222.2 - 249.2 (624)"
48439,"""Tarrant, (TX)""",220.8,"193.7 - 222.1 (623)"
48441,"""Taylor, (TX)""",277.1,"249.3 - 287.2 (622)"
48445,"""Terry, (TX)""",367.2,"287.3 - 645.6 (621)"
48447,"""Throckmorton, (TX)""",238.2,"222.2 - 249.2 (624)"
48449,"""Titus, (TX)""",271.6,"249.3 - 287.2 (622)"
48459,"""Upshur, (TX)""",301.9,"287.3 - 645.6 (621)"
48467,"""Van Zandt, (TX)""",272.7,"249.3 - 287.2 (622)"
48483,"""Wheeler, (TX)""",260.9,"249.3 - 287.2 (622)"
48485,"""Wichita, (TX)""",266.9,"249.3 - 287.2 (622)"
48487,"""Wilbarger, (TX)""",264.4,"249.3 - 287.2 (622)"
48497,"""Wise, (TX)""",273.5,"249.3 - 287.2 (622)"
48499,"""Wood, (TX)""",272.5,"249.3 - 287.2 (622)"
48501,"""Yoakum, (TX)""",194.3,"193.7 - 222.1 (623)"
48503,"""Young, (TX)""",324.8,"287.3 - 645.6 (621)"
56001,"""Albany, (WY)""",183,"59.4 - 193.6 (626)"
56005,"""Campbell, (WY)""",214.4,"193.7 - 222.1 (623)"
56009,"""Converse, (WY)""",197.1,"193.7 - 222.1 (623)"
56011,"""Crook, (WY)""",196,"193.7 - 222.1 (623)"
56015,"""Goshen, (WY)""",169.4,"59.4 - 193.6 (626)"
56019,"""Johnson, (WY)""",244.2,"222.2 - 249.2 (624)"
56021,"""Laramie, (WY)""",186,"59.4 - 193.6 (626)"
56027,"""Niobrara, (WY)""",-1,
56031,"""Platte, (WY)""",184.9,"59.4 - 193.6 (626)"
56045,"""Weston, (WY)""",201.3,"193.7 - 222.1 (623)"
16003,"""Adams, (ID)""",148.6,"59.4 - 193.6 (626)"
16009,"""Benewah, (ID)""",272.2,"249.3 - 287.2 (622)"
16017,"""Bonner, (ID)""",187.7,"59.4 - 193.6 (626)"
16021,"""Boundary, (ID)""",194.5,"193.7 - 222.1 (623)"
16035,"""Clearwater, (ID)""",187.8,"59.4 - 193.6 (626)"
16049,"""Idaho, (ID)""",162.3,"59.4 - 193.6 (626)"
16055,"""Kootenai, (ID)""",207.8,"193.7 - 222.1 (623)"
16057,"""Latah, (ID)""",182.1,"59.4 - 193.6 (626)"
16059,"""Lemhi, (ID)""",167.2,"59.4 - 193.6 (626)"
16061,"""Lewis, (ID)""",161.1,"59.4 - 193.6 (626)"
16069,"""Nez Perce, (ID)""",230.7,"222.2 - 249.2 (624)"
16079,"""Shoshone, (ID)""",274.6,"249.3 - 287.2 (622)"
16085,"""Valley, (ID)""",113.7,"59.4 - 193.6 (626)"
27005,"""Becker, (MN)""",166.7,"59.4 - 193.6 (626)"
27007,"""Beltrami, (MN)""",189.5,"59.4 - 193.6 (626)"
27009,"""Benton, (MN)""",186.9,"59.4 - 193.6 (626)"
27011,"""Big Stone, (MN)""",217.1,"193.7 - 222.1 (623)"
27019,"""Carver, (MN)""",135.5,"59.4 - 193.6 (626)"
27021,"""Cass, (MN)""",168.2,"59.4 - 193.6 (626)"
27023,"""Chippewa, (MN)""",228.8,"222.2 - 249.2 (624)"
27027,"""Clay, (MN)""",171.9,"59.4 - 193.6 (626)"
27029,"""Clearwater, (MN)""",173.7,"59.4 - 193.6 (626)"
27035,"""Crow Wing, (MN)""",159.4,"59.4 - 193.6 (626)"
27041,"""Douglas, (MN)""",178.4,"59.4 - 193.6 (626)"
27051,"""Grant, (MN)""",216.2,"193.7 - 222.1 (623)"
27057,"""Hubbard, (MN)""",142.6,"59.4 - 193.6 (626)"
27061,"""Itasca, (MN)""",185.1,"59.4 - 193.6 (626)"
27067,"""Kandiyohi, (MN)""",154.2,"59.4 - 193.6 (626)"
27069,"""Kittson, (MN)""",193.1,"59.4 - 193.6 (626)"
27071,"""Koochiching, (MN)""",166,"59.4 - 193.6 (626)"
27073,"""Lac qui Parle, (MN)""",176.4,"59.4 - 193.6 (626)"
27077,"""Lake of the Woods, (MN)""",239.9,"222.2 - 249.2 (624)"
27085,"""McLeod, (MN)""",188.6,"59.4 - 193.6 (626)"
27087,"""Mahnomen, (MN)""",243.1,"222.2 - 249.2 (624)"
27089,"""Marshall, (MN)""",169.9,"59.4 - 193.6 (626)"
27093,"""Meeker, (MN)""",182.4,"59.4 - 193.6 (626)"
27097,"""Morrison, (MN)""",151.8,"59.4 - 193.6 (626)"
27107,"""Norman, (MN)""",218.7,"193.7 - 222.1 (623)"
27111,"""Otter Tail, (MN)""",194.1,"193.7 - 222.1 (623)"
27113,"""Pennington, (MN)""",211.6,"193.7 - 222.1 (623)"
27119,"""Polk, (MN)""",197.9,"193.7 - 222.1 (623)"
27121,"""Pope, (MN)""",201.9,"193.7 - 222.1 (623)"
27125,"""Red Lake, (MN)""",131.3,"59.4 - 193.6 (626)"
27129,"""Renville, (MN)""",180.6,"59.4 - 193.6 (626)"
27135,"""Roseau, (MN)""",203.7,"193.7 - 222.1 (623)"
27141,"""Sherburne, (MN)""",152.9,"59.4 - 193.6 (626)"
27145,"""Stearns, (MN)""",141.6,"59.4 - 193.6 (626)"
27149,"""Stevens, (MN)""",188.8,"59.4 - 193.6 (626)"
27151,"""Swift, (MN)""",189.6,"59.4 - 193.6 (626)"
27153,"""Todd, (MN)""",158.8,"59.4 - 193.6 (626)"
27155,"""Traverse, (MN)""",193.3,"59.4 - 193.6 (626)"
27159,"""Wadena, (MN)""",242.8,"222.2 - 249.2 (624)"
27167,"""Wilkin, (MN)""",237.7,"222.2 - 249.2 (624)"
27171,"""Wright, (MN)""",162.5,"59.4 - 193.6 (626)"
27173,"""Yellow Medicine, (MN)""",168.8,"59.4 - 193.6 (626)"
30001,"""Beaverhead, (MT)""",176.8,"59.4 - 193.6 (626)"
30003,"""Big Horn, (MT)""",253.3,"249.3 - 287.2 (622)"
30005,"""Blaine, (MT)""",267.1,"249.3 - 287.2 (622)"
30007,"""Broadwater, (MT)""",246.5,"222.2 - 249.2 (624)"
30009,"""Carbon, (MT)""",136.4,"59.4 - 193.6 (626)"
30011,"""Carter, (MT)""",275.3,"249.3 - 287.2 (622)"
30013,"""Cascade, (MT)""",205,"193.7 - 222.1 (623)"
30015,"""Chouteau, (MT)""",230.7,"222.2 - 249.2 (624)"
30017,"""Custer, (MT)""",176.9,"59.4 - 193.6 (626)"
30019,"""Daniels, (MT)""",198.2,"193.7 - 222.1 (623)"
30021,"""Dawson, (MT)""",199.4,"193.7 - 222.1 (623)"
30023,"""Deer Lodge, (MT)""",240.7,"222.2 - 249.2 (624)"
30025,"""Fallon, (MT)""",205.1,"193.7 - 222.1 (623)"
30027,"""Fergus, (MT)""",248.3,"222.2 - 249.2 (624)"
30029,"""Flathead, (MT)""",196.2,"193.7 - 222.1 (623)"
30031,"""Gallatin, (MT)""",170.8,"59.4 - 193.6 (626)"
30033,"""Garfield, (MT)""",-1,
30035,"""Glacier, (MT)""",303.7,"287.3 - 645.6 (621)"
30037,"""Golden Valley, (MT)""",-1,
30039,"""Granite, (MT)""",154.8,"59.4 - 193.6 (626)"
30041,"""Hill, (MT)""",240,"222.2 - 249.2 (624)"
30043,"""Jefferson, (MT)""",187,"59.4 - 193.6 (626)"
30045,"""Judith Basin, (MT)""",-1,
30047,"""Lake, (MT)""",204.2,"193.7 - 222.1 (623)"
30049,"""Lewis and Clark, (MT)""",180.5,"59.4 - 193.6 (626)"
30051,"""Liberty, (MT)""",-1,
30053,"""Lincoln, (MT)""",224.2,"222.2 - 249.2 (624)"
30055,"""McCone, (MT)""",-1,
30057,"""Madison, (MT)""",146.6,"59.4 - 193.6 (626)"
30059,"""Meagher, (MT)""",175.7,"59.4 - 193.6 (626)"
30061,"""Mineral, (MT)""",206.7,"193.7 - 222.1 (623)"
30063,"""Missoula, (MT)""",199.8,"193.7 - 222.1 (623)"
30065,"""Musselshell, (MT)""",257.2,"249.3 - 287.2 (622)"
30067,"""Park, (MT)""",168,"59.4 - 193.6 (626)"
30069,"""Petroleum, (MT)""",-1,
30071,"""Phillips, (MT)""",169.7,"59.4 - 193.6 (626)"
30073,"""Pondera, (MT)""",195.7,"193.7 - 222.1 (623)"
30075,"""Powder River, (MT)""",185,"59.4 - 193.6 (626)"
30077,"""Powell, (MT)""",261.3,"249.3 - 287.2 (622)"
30079,"""Prairie, (MT)""",-1,
30081,"""Ravalli, (MT)""",180.3,"59.4 - 193.6 (626)"
30083,"""Richland, (MT)""",191.5,"59.4 - 193.6 (626)"
30085,"""Roosevelt, (MT)""",339.8,"287.3 - 645.6 (621)"
30087,"""Rosebud, (MT)""",233.8,"222.2 - 249.2 (624)"
30089,"""Sanders, (MT)""",210.6,"193.7 - 222.1 (623)"
30091,"""Sheridan, (MT)""",154.7,"59.4 - 193.6 (626)"
30093,"""Silver Bow, (MT)""",273.1,"249.3 - 287.2 (622)"
30095,"""Stillwater, (MT)""",185.9,"59.4 - 193.6 (626)"
30097,"""Sweet Grass, (MT)""",149,"59.4 - 193.6 (626)"
30099,"""Teton, (MT)""",196.7,"193.7 - 222.1 (623)"
30101,"""Toole, (MT)""",244,"222.2 - 249.2 (624)"
30103,"""Treasure, (MT)""",-1,
30105,"""Valley, (MT)""",254,"249.3 - 287.2 (622)"
30107,"""Wheatland, (MT)""",306.4,"287.3 - 645.6 (621)"
30109,"""Wibaux, (MT)""",-1,
30111,"""Yellowstone, (MT)""",223.9,"222.2 - 249.2 (624)"
38001,"""Adams, (ND)""",168.6,"59.4 - 193.6 (626)"
38003,"""Barnes, (ND)""",184.2,"59.4 - 193.6 (626)"
38005,"""Benson, (ND)""",259.3,"249.3 - 287.2 (622)"
38007,"""Billings, (ND)""",-1,
38009,"""Bottineau, (ND)""",248.8,"222.2 - 249.2 (624)"
38011,"""Bowman, (ND)""",213,"193.7 - 222.1 (623)"
38013,"""Burke, (ND)""",-1,
38015,"""Burleigh, (ND)""",175.5,"59.4 - 193.6 (626)"
38017,"""Cass, (ND)""",159.9,"59.4 - 193.6 (626)"
38019,"""Cavalier, (ND)""",158.6,"59.4 - 193.6 (626)"
38021,"""Dickey, (ND)""",197,"193.7 - 222.1 (623)"
38023,"""Divide, (ND)""",197.7,"193.7 - 222.1 (623)"
38025,"""Dunn, (ND)""",203.9,"193.7 - 222.1 (623)"
38027,"""Eddy, (ND)""",238.8,"222.2 - 249.2 (624)"
38029,"""Emmons, (ND)""",198.5,"193.7 - 222.1 (623)"
38031,"""Foster, (ND)""",213.5,"193.7 - 222.1 (623)"
38033,"""Golden Valley, (ND)""",-1,
38035,"""Grand Forks, (ND)""",201.6,"193.7 - 222.1 (623)"
38037,"""Grant, (ND)""",166.7,"59.4 - 193.6 (626)"
38039,"""Griggs, (ND)""",239.4,"222.2 - 249.2 (624)"
38041,"""Hettinger, (ND)""",193.1,"59.4 - 193.6 (626)"
38043,"""Kidder, (ND)""",178.1,"59.4 - 193.6 (626)"
38045,"""LaMoure, (ND)""",120.9,"59.4 - 193.6 (626)"
38047,"""Logan, (ND)""",228.3,"222.2 - 249.2 (624)"
38049,"""McHenry, (ND)""",210.3,"193.7 - 222.1 (623)"
38051,"""McIntosh, (ND)""",212.3,"193.7 - 222.1 (623)"
38053,"""McKenzie, (ND)""",232.8,"222.2 - 249.2 (624)"
38055,"""McLean, (ND)""",173,"59.4 - 193.6 (626)"
38057,"""Mercer, (ND)""",193.6,"59.4 - 193.6 (626)"
38059,"""Morton, (ND)""",242,"222.2 - 249.2 (624)"
38061,"""Mountrail, (ND)""",376.5,"287.3 - 645.6 (621)"
38063,"""Nelson, (ND)""",258,"249.3 - 287.2 (622)"
38065,"""Oliver, (ND)""",-1,
38067,"""Pembina, (ND)""",171.4,"59.4 - 193.6 (626)"
38069,"""Pierce, (ND)""",195.2,"193.7 - 222.1 (623)"
38071,"""Ramsey, (ND)""",239.9,"222.2 - 249.2 (624)"
38073,"""Ransom, (ND)""",281,"249.3 - 287.2 (622)"
38075,"""Renville, (ND)""",257.7,"249.3 - 287.2 (622)"
38077,"""Richland, (ND)""",194.7,"193.7 - 222.1 (623)"
38079,"""Rolette, (ND)""",266.2,"249.3 - 287.2 (622)"
38081,"""Sargent, (ND)""",158.2,"59.4 - 193.6 (626)"
38083,"""Sheridan, (ND)""",-1,
38085,"""Sioux, (ND)""",402.5,"287.3 - 645.6 (621)"
38087,"""Slope, (ND)""",-1,
38089,"""Stark, (ND)""",176.7,"59.4 - 193.6 (626)"
38091,"""Steele, (ND)""",-1,
38093,"""Stutsman, (ND)""",225.3,"222.2 - 249.2 (624)"
38095,"""Towner, (ND)""",-1,
38097,"""Traill, (ND)""",190.1,"59.4 - 193.6 (626)"
38099,"""Walsh, (ND)""",196.9,"193.7 - 222.1 (623)"
