cnty_fips	display_name	Value	theme_range
40107	"""Okfuskee, (OK)"""	318.4	177.2 - 592.1 (592)
40109	"""Oklahoma, (OK)"""	273.2	177.2 - 592.1 (592)
40111	"""Okmulgee, (OK)"""	333.3	177.2 - 592.1 (592)
40113	"""Osage, (OK)"""	221.9	177.2 - 592.1 (592)
40115	"""Ottawa, (OK)"""	298	177.2 - 592.1 (592)
40117	"""Pawnee, (OK)"""	287	177.2 - 592.1 (592)
40119	"""Payne, (OK)"""	231.3	177.2 - 592.1 (592)
40121	"""Pittsburg, (OK)"""	326.3	177.2 - 592.1 (592)
40123	"""Pontotoc, (OK)"""	253.6	177.2 - 592.1 (592)
40125	"""Pottawatomie, (OK)"""	321.9	177.2 - 592.1 (592)
40127	"""Pushmataha, (OK)"""	217.1	177.2 - 592.1 (592)
40129	"""Roger Mills, (OK)"""	-1	
40131	"""Rogers, (OK)"""	267.5	177.2 - 592.1 (592)
40133	"""Seminole, (OK)"""	322.9	177.2 - 592.1 (592)
40135	"""Sequoyah, (OK)"""	254.7	177.2 - 592.1 (592)
40137	"""Stephens, (OK)"""	308.3	177.2 - 592.1 (592)
40139	"""Texas, (OK)"""	248.3	177.2 - 592.1 (592)
40141	"""Tillman, (OK)"""	227	177.2 - 592.1 (592)
40143	"""Tulsa, (OK)"""	290.3	177.2 - 592.1 (592)
40145	"""Wagoner, (OK)"""	239.6	177.2 - 592.1 (592)
40147	"""Washington, (OK)"""	260	177.2 - 592.1 (592)
40149	"""Washita, (OK)"""	268.7	177.2 - 592.1 (592)
40151	"""Woods, (OK)"""	167	139.7 - 177.1 (590)
40153	"""Woodward, (OK)"""	190.3	177.2 - 592.1 (592)
46003	"""Aurora, (SD)"""	153.9	139.7 - 177.1 (590)
46005	"""Beadle, (SD)"""	121.7	112.6 - 139.6 (592)
46007	"""Bennett, (SD)"""	307.5	177.2 - 592.1 (592)
46009	"""Bon Homme, (SD)"""	163.8	139.7 - 177.1 (590)
46011	"""Brookings, (SD)"""	107	88.9 - 112.5 (594)
46015	"""Brule, (SD)"""	-1	
46017	"""Buffalo, (SD)"""	-1	
46023	"""Charles Mix, (SD)"""	183.2	177.2 - 592.1 (592)
46027	"""Clay, (SD)"""	136.7	112.6 - 139.6 (592)
46033	"""Custer, (SD)"""	90.7	88.9 - 112.5 (594)
46035	"""Davison, (SD)"""	199.6	177.2 - 592.1 (592)
46043	"""Douglas, (SD)"""	145.5	139.7 - 177.1 (590)
46047	"""Fall River, (SD)"""	189.7	177.2 - 592.1 (592)
46053	"""Gregory, (SD)"""	114	112.6 - 139.6 (592)
46055	"""Haakon, (SD)"""	-1	
46059	"""Hand, (SD)"""	315.7	177.2 - 592.1 (592)
46061	"""Hanson, (SD)"""	-1	
46065	"""Hughes, (SD)"""	96.1	88.9 - 112.5 (594)
46067	"""Hutchinson, (SD)"""	131.8	112.6 - 139.6 (592)
46069	"""Hyde, (SD)"""	219.3	177.2 - 592.1 (592)
46071	"""Jackson, (SD)"""	-1	
46073	"""Jerauld, (SD)"""	228.9	177.2 - 592.1 (592)
46075	"""Jones, (SD)"""	-1	
46077	"""Kingsbury, (SD)"""	131.2	112.6 - 139.6 (592)
46079	"""Lake, (SD)"""	81.2	18.7 - 88.8 (593)
46081	"""Lawrence, (SD)"""	121.9	112.6 - 139.6 (592)
46083	"""Lincoln, (SD)"""	103.2	88.9 - 112.5 (594)
46085	"""Lyman, (SD)"""	-1	
46087	"""McCook, (SD)"""	189.3	177.2 - 592.1 (592)
46093	"""Meade, (SD)"""	92.1	88.9 - 112.5 (594)
46095	"""Mellette, (SD)"""	-1	
46097	"""Miner, (SD)"""	-1	
46099	"""Minnehaha, (SD)"""	147.5	139.7 - 177.1 (590)
46101	"""Moody, (SD)"""	117.4	112.6 - 139.6 (592)
46103	"""Pennington, (SD)"""	132	112.6 - 139.6 (592)
46111	"""Sanborn, (SD)"""	198.1	177.2 - 592.1 (592)
46102	"""Oglala Lakota, (SD)"""	-1	
46117	"""Stanley, (SD)"""	-1	
46121	"""Todd, (SD)"""	128.3	112.6 - 139.6 (592)
46123	"""Tripp, (SD)"""	74.5	18.7 - 88.8 (593)
46125	"""Turner, (SD)"""	96.7	88.9 - 112.5 (594)
46127	"""Union, (SD)"""	117.6	112.6 - 139.6 (592)
46135	"""Yankton, (SD)"""	169.6	139.7 - 177.1 (590)
48003	"""Andrews, (TX)"""	280.4	177.2 - 592.1 (592)
48009	"""Archer, (TX)"""	192.5	177.2 - 592.1 (592)
48011	"""Armstrong, (TX)"""	-1	
48017	"""Bailey, (TX)"""	103.6	88.9 - 112.5 (594)
48023	"""Baylor, (TX)"""	168.9	139.7 - 177.1 (590)
48033	"""Borden, (TX)"""	-1	
48037	"""Bowie, (TX)"""	282.5	177.2 - 592.1 (592)
48045	"""Briscoe, (TX)"""	-1	
48059	"""Callahan, (TX)"""	193.3	177.2 - 592.1 (592)
48063	"""Camp, (TX)"""	178.6	177.2 - 592.1 (592)
48065	"""Carson, (TX)"""	112.4	88.9 - 112.5 (594)
48067	"""Cass, (TX)"""	266.5	177.2 - 592.1 (592)
48069	"""Castro, (TX)"""	-1	
48075	"""Childress, (TX)"""	186.3	177.2 - 592.1 (592)
48077	"""Clay, (TX)"""	239.2	177.2 - 592.1 (592)
48079	"""Cochran, (TX)"""	-1	
48085	"""Collin, (TX)"""	101.5	88.9 - 112.5 (594)
48087	"""Collingsworth, (TX)"""	294.5	177.2 - 592.1 (592)
48097	"""Cooke, (TX)"""	127.5	112.6 - 139.6 (592)
48101	"""Cottle, (TX)"""	292.1	177.2 - 592.1 (592)
48107	"""Crosby, (TX)"""	177	139.7 - 177.1 (590)
48111	"""Dallam, (TX)"""	-1	
48113	"""Dallas, (TX)"""	167.2	139.7 - 177.1 (590)
48115	"""Dawson, (TX)"""	248	177.2 - 592.1 (592)
48117	"""Deaf Smith, (TX)"""	223.7	177.2 - 592.1 (592)
48119	"""Delta, (TX)"""	231.4	177.2 - 592.1 (592)
48121	"""Denton, (TX)"""	114.3	112.6 - 139.6 (592)
48125	"""Dickens, (TX)"""	230	177.2 - 592.1 (592)
48129	"""Donley, (TX)"""	116.8	112.6 - 139.6 (592)
48133	"""Eastland, (TX)"""	96.7	88.9 - 112.5 (594)
48139	"""Ellis, (TX)"""	137.1	112.6 - 139.6 (592)
48143	"""Erath, (TX)"""	120.6	112.6 - 139.6 (592)
48147	"""Fannin, (TX)"""	125.5	112.6 - 139.6 (592)
48151	"""Fisher, (TX)"""	130.1	112.6 - 139.6 (592)
48153	"""Floyd, (TX)"""	123.4	112.6 - 139.6 (592)
48155	"""Foard, (TX)"""	-1	
48159	"""Franklin, (TX)"""	125.4	112.6 - 139.6 (592)
48165	"""Gaines, (TX)"""	127.6	112.6 - 139.6 (592)
48169	"""Garza, (TX)"""	183.6	177.2 - 592.1 (592)
48179	"""Gray, (TX)"""	206.8	177.2 - 592.1 (592)
48181	"""Grayson, (TX)"""	120.1	112.6 - 139.6 (592)
48183	"""Gregg, (TX)"""	146.3	139.7 - 177.1 (590)
48189	"""Hale, (TX)"""	152.9	139.7 - 177.1 (590)
48191	"""Hall, (TX)"""	160.8	139.7 - 177.1 (590)
48195	"""Hansford, (TX)"""	101.6	88.9 - 112.5 (594)
48197	"""Hardeman, (TX)"""	107.2	88.9 - 112.5 (594)
48203	"""Harrison, (TX)"""	219.8	177.2 - 592.1 (592)
48205	"""Hartley, (TX)"""	186.3	177.2 - 592.1 (592)
48207	"""Haskell, (TX)"""	174.1	139.7 - 177.1 (590)
48211	"""Hemphill, (TX)"""	-1	
48213	"""Henderson, (TX)"""	211	177.2 - 592.1 (592)
48219	"""Hockley, (TX)"""	186.8	177.2 - 592.1 (592)
48221	"""Hood, (TX)"""	167.8	139.7 - 177.1 (590)
48223	"""Hopkins, (TX)"""	99.4	88.9 - 112.5 (594)
48227	"""Howard, (TX)"""	272.5	177.2 - 592.1 (592)
48231	"""Hunt, (TX)"""	160.3	139.7 - 177.1 (590)
48233	"""Hutchinson, (TX)"""	169.2	139.7 - 177.1 (590)
48237	"""Jack, (TX)"""	282.1	177.2 - 592.1 (592)
48251	"""Johnson, (TX)"""	205.2	177.2 - 592.1 (592)
48253	"""Jones, (TX)"""	141.8	139.7 - 177.1 (590)
48257	"""Kaufman, (TX)"""	134.5	112.6 - 139.6 (592)
48263	"""Kent, (TX)"""	-1	
48269	"""King, (TX)"""	-1	
48275	"""Knox, (TX)"""	191.3	177.2 - 592.1 (592)
48277	"""Lamar, (TX)"""	133.6	112.6 - 139.6 (592)
48279	"""Lamb, (TX)"""	194.6	177.2 - 592.1 (592)
48295	"""Lipscomb, (TX)"""	197.8	177.2 - 592.1 (592)
48303	"""Lubbock, (TX)"""	222.4	177.2 - 592.1 (592)
48305	"""Lynn, (TX)"""	197.5	177.2 - 592.1 (592)
48315	"""Marion, (TX)"""	322.3	177.2 - 592.1 (592)
48317	"""Martin, (TX)"""	164	139.7 - 177.1 (590)
48335	"""Mitchell, (TX)"""	217.2	177.2 - 592.1 (592)
48337	"""Montague, (TX)"""	135.5	112.6 - 139.6 (592)
48341	"""Moore, (TX)"""	146.4	139.7 - 177.1 (590)
48343	"""Morris, (TX)"""	268.5	177.2 - 592.1 (592)
48345	"""Motley, (TX)"""	-1	
48353	"""Nolan, (TX)"""	312.4	177.2 - 592.1 (592)
48357	"""Ochiltree, (TX)"""	270.5	177.2 - 592.1 (592)
48359	"""Oldham, (TX)"""	-1	
48363	"""Palo Pinto, (TX)"""	305.6	177.2 - 592.1 (592)
48365	"""Panola, (TX)"""	187.2	177.2 - 592.1 (592)
48367	"""Parker, (TX)"""	179.5	177.2 - 592.1 (592)
48369	"""Parmer, (TX)"""	182.6	177.2 - 592.1 (592)
48375	"""Potter, (TX)"""	187.2	177.2 - 592.1 (592)
48379	"""Rains, (TX)"""	154.5	139.7 - 177.1 (590)
48381	"""Randall, (TX)"""	118.6	112.6 - 139.6 (592)
48387	"""Red River, (TX)"""	111.9	88.9 - 112.5 (594)
48393	"""Roberts, (TX)"""	-1	
48397	"""Rockwall, (TX)"""	113.2	112.6 - 139.6 (592)
48401	"""Rusk, (TX)"""	122.7	112.6 - 139.6 (592)
48415	"""Scurry, (TX)"""	153.3	139.7 - 177.1 (590)
48417	"""Shackelford, (TX)"""	-1	
48421	"""Sherman, (TX)"""	-1	
48423	"""Smith, (TX)"""	108.2	88.9 - 112.5 (594)
48425	"""Somervell, (TX)"""	152.5	139.7 - 177.1 (590)
48429	"""Stephens, (TX)"""	200	177.2 - 592.1 (592)
48433	"""Stonewall, (TX)"""	-1	
48437	"""Swisher, (TX)"""	227.3	177.2 - 592.1 (592)
48439	"""Tarrant, (TX)"""	161.3	139.7 - 177.1 (590)
48441	"""Taylor, (TX)"""	209.4	177.2 - 592.1 (592)
48445	"""Terry, (TX)"""	244.2	177.2 - 592.1 (592)
48447	"""Throckmorton, (TX)"""	-1	
48449	"""Titus, (TX)"""	176.3	139.7 - 177.1 (590)
48459	"""Upshur, (TX)"""	155.1	139.7 - 177.1 (590)
48467	"""Van Zandt, (TX)"""	89.4	88.9 - 112.5 (594)
48483	"""Wheeler, (TX)"""	129	112.6 - 139.6 (592)
48485	"""Wichita, (TX)"""	283.6	177.2 - 592.1 (592)
48487	"""Wilbarger, (TX)"""	150.7	139.7 - 177.1 (590)
48497	"""Wise, (TX)"""	151.3	139.7 - 177.1 (590)
48499	"""Wood, (TX)"""	123.3	112.6 - 139.6 (592)
48501	"""Yoakum, (TX)"""	216.2	177.2 - 592.1 (592)
48503	"""Young, (TX)"""	231.7	177.2 - 592.1 (592)
56001	"""Albany, (WY)"""	93.8	88.9 - 112.5 (594)
56005	"""Campbell, (WY)"""	97.4	88.9 - 112.5 (594)
56009	"""Converse, (WY)"""	129.4	112.6 - 139.6 (592)
56011	"""Crook, (WY)"""	138	112.6 - 139.6 (592)
56015	"""Goshen, (WY)"""	98.9	88.9 - 112.5 (594)
56019	"""Johnson, (WY)"""	72.1	18.7 - 88.8 (593)
56021	"""Laramie, (WY)"""	129	112.6 - 139.6 (592)
56027	"""Niobrara, (WY)"""	-1	
56031	"""Platte, (WY)"""	177.6	177.2 - 592.1 (592)
56045	"""Weston, (WY)"""	168.6	139.7 - 177.1 (590)
16003	"""Adams, (ID)"""	100	88.9 - 112.5 (594)
16009	"""Benewah, (ID)"""	227.3	177.2 - 592.1 (592)
16017	"""Bonner, (ID)"""	89	88.9 - 112.5 (594)
16021	"""Boundary, (ID)"""	110.7	88.9 - 112.5 (594)
16035	"""Clearwater, (ID)"""	76	18.7 - 88.8 (593)
16049	"""Idaho, (ID)"""	53.1	18.7 - 88.8 (593)
16055	"""Kootenai, (ID)"""	159.3	139.7 - 177.1 (590)
16057	"""Latah, (ID)"""	74.2	18.7 - 88.8 (593)
16059	"""Lemhi, (ID)"""	54.5	18.7 - 88.8 (593)
16061	"""Lewis, (ID)"""	-1	
16069	"""Nez Perce, (ID)"""	108.3	88.9 - 112.5 (594)
16079	"""Shoshone, (ID)"""	161.7	139.7 - 177.1 (590)
16085	"""Valley, (ID)"""	42.4	18.7 - 88.8 (593)
27005	"""Becker, (MN)"""	123.3	112.6 - 139.6 (592)
27007	"""Beltrami, (MN)"""	110.6	88.9 - 112.5 (594)
27009	"""Benton, (MN)"""	210	177.2 - 592.1 (592)
27011	"""Big Stone, (MN)"""	86.7	18.7 - 88.8 (593)
27019	"""Carver, (MN)"""	112.5	88.9 - 112.5 (594)
27021	"""Cass, (MN)"""	89.3	88.9 - 112.5 (594)
27023	"""Chippewa, (MN)"""	100.9	88.9 - 112.5 (594)
27027	"""Clay, (MN)"""	123.5	112.6 - 139.6 (592)
27029	"""Clearwater, (MN)"""	221.3	177.2 - 592.1 (592)
27035	"""Crow Wing, (MN)"""	96.3	88.9 - 112.5 (594)
27041	"""Douglas, (MN)"""	123	112.6 - 139.6 (592)
27051	"""Grant, (MN)"""	157.6	139.7 - 177.1 (590)
27057	"""Hubbard, (MN)"""	74.1	18.7 - 88.8 (593)
27061	"""Itasca, (MN)"""	97.6	88.9 - 112.5 (594)
27067	"""Kandiyohi, (MN)"""	100.7	88.9 - 112.5 (594)
27069	"""Kittson, (MN)"""	223.8	177.2 - 592.1 (592)
27071	"""Koochiching, (MN)"""	66	18.7 - 88.8 (593)
27073	"""Lac qui Parle, (MN)"""	93.1	88.9 - 112.5 (594)
27077	"""Lake of the Woods, (MN)"""	201	177.2 - 592.1 (592)
27085	"""McLeod, (MN)"""	165.8	139.7 - 177.1 (590)
27087	"""Mahnomen, (MN)"""	194.8	177.2 - 592.1 (592)
27089	"""Marshall, (MN)"""	94.5	88.9 - 112.5 (594)
27093	"""Meeker, (MN)"""	194.5	177.2 - 592.1 (592)
27097	"""Morrison, (MN)"""	122.7	112.6 - 139.6 (592)
27107	"""Norman, (MN)"""	184.9	177.2 - 592.1 (592)
27111	"""Otter Tail, (MN)"""	123	112.6 - 139.6 (592)
27113	"""Pennington, (MN)"""	92.1	88.9 - 112.5 (594)
27119	"""Polk, (MN)"""	138.8	112.6 - 139.6 (592)
27121	"""Pope, (MN)"""	125.6	112.6 - 139.6 (592)
27125	"""Red Lake, (MN)"""	104.9	88.9 - 112.5 (594)
27129	"""Renville, (MN)"""	179.5	177.2 - 592.1 (592)
27135	"""Roseau, (MN)"""	123.1	112.6 - 139.6 (592)
27141	"""Sherburne, (MN)"""	152.4	139.7 - 177.1 (590)
27145	"""Stearns, (MN)"""	109.5	88.9 - 112.5 (594)
27149	"""Stevens, (MN)"""	-1	
27151	"""Swift, (MN)"""	165.1	139.7 - 177.1 (590)
27153	"""Todd, (MN)"""	55.2	18.7 - 88.8 (593)
27155	"""Traverse, (MN)"""	-1	
27159	"""Wadena, (MN)"""	157.1	139.7 - 177.1 (590)
27167	"""Wilkin, (MN)"""	204.6	177.2 - 592.1 (592)
27171	"""Wright, (MN)"""	149	139.7 - 177.1 (590)
27173	"""Yellow Medicine, (MN)"""	74.3	18.7 - 88.8 (593)
30001	"""Beaverhead, (MT)"""	-1	
30003	"""Big Horn, (MT)"""	123.7	112.6 - 139.6 (592)
30005	"""Blaine, (MT)"""	147.6	139.7 - 177.1 (590)
30007	"""Broadwater, (MT)"""	98.5	88.9 - 112.5 (594)
30009	"""Carbon, (MT)"""	44.6	18.7 - 88.8 (593)
30011	"""Carter, (MT)"""	-1	
30013	"""Cascade, (MT)"""	146.6	139.7 - 177.1 (590)
30015	"""Chouteau, (MT)"""	149.9	139.7 - 177.1 (590)
30017	"""Custer, (MT)"""	107.3	88.9 - 112.5 (594)
30019	"""Daniels, (MT)"""	-1	
30021	"""Dawson, (MT)"""	-1	
30023	"""Deer Lodge, (MT)"""	105.5	88.9 - 112.5 (594)
30025	"""Fallon, (MT)"""	-1	
30027	"""Fergus, (MT)"""	173.7	139.7 - 177.1 (590)
30029	"""Flathead, (MT)"""	40.7	18.7 - 88.8 (593)
30031	"""Gallatin, (MT)"""	38.3	18.7 - 88.8 (593)
30033	"""Garfield, (MT)"""	-1	
30035	"""Glacier, (MT)"""	158.8	139.7 - 177.1 (590)
30037	"""Golden Valley, (MT)"""	-1	
30039	"""Granite, (MT)"""	-1	
30041	"""Hill, (MT)"""	106.6	88.9 - 112.5 (594)
30043	"""Jefferson, (MT)"""	57	18.7 - 88.8 (593)
30045	"""Judith Basin, (MT)"""	-1	
30047	"""Lake, (MT)"""	74.3	18.7 - 88.8 (593)
30049	"""Lewis and Clark, (MT)"""	104.9	88.9 - 112.5 (594)
30051	"""Liberty, (MT)"""	-1	
30053	"""Lincoln, (MT)"""	52.8	18.7 - 88.8 (593)
30055	"""McCone, (MT)"""	-1	
30057	"""Madison, (MT)"""	81.3	18.7 - 88.8 (593)
30059	"""Meagher, (MT)"""	-1	
30061	"""Mineral, (MT)"""	-1	
30063	"""Missoula, (MT)"""	97.3	88.9 - 112.5 (594)
30065	"""Musselshell, (MT)"""	148.4	139.7 - 177.1 (590)
30067	"""Park, (MT)"""	46.7	18.7 - 88.8 (593)
30069	"""Petroleum, (MT)"""	-1	
30071	"""Phillips, (MT)"""	-1	
30073	"""Pondera, (MT)"""	123.3	112.6 - 139.6 (592)
30075	"""Powder River, (MT)"""	-1	
30077	"""Powell, (MT)"""	99.5	88.9 - 112.5 (594)
30079	"""Prairie, (MT)"""	-1	
30081	"""Ravalli, (MT)"""	61.9	18.7 - 88.8 (593)
30083	"""Richland, (MT)"""	54	18.7 - 88.8 (593)
30085	"""Roosevelt, (MT)"""	150.8	139.7 - 177.1 (590)
30087	"""Rosebud, (MT)"""	116.8	112.6 - 139.6 (592)
30089	"""Sanders, (MT)"""	54.1	18.7 - 88.8 (593)
30091	"""Sheridan, (MT)"""	108.3	88.9 - 112.5 (594)
30093	"""Silver Bow, (MT)"""	77.2	18.7 - 88.8 (593)
30095	"""Stillwater, (MT)"""	104.7	88.9 - 112.5 (594)
30097	"""Sweet Grass, (MT)"""	-1	
30099	"""Teton, (MT)"""	90.5	88.9 - 112.5 (594)
30101	"""Toole, (MT)"""	94	88.9 - 112.5 (594)
30103	"""Treasure, (MT)"""	-1	
30105	"""Valley, (MT)"""	130.3	112.6 - 139.6 (592)
30107	"""Wheatland, (MT)"""	-1	
30109	"""Wibaux, (MT)"""	-1	
30111	"""Yellowstone, (MT)"""	139.9	139.7 - 177.1 (590)
38001	"""Adams, (ND)"""	-1	
38003	"""Barnes, (ND)"""	98.2	88.9 - 112.5 (594)
38005	"""Benson, (ND)"""	181.3	177.2 - 592.1 (592)
38007	"""Billings, (ND)"""	-1	
38009	"""Bottineau, (ND)"""	242.2	177.2 - 592.1 (592)
38011	"""Bowman, (ND)"""	-1	
38013	"""Burke, (ND)"""	-1	
38015	"""Burleigh, (ND)"""	77.9	18.7 - 88.8 (593)
38017	"""Cass, (ND)"""	120.4	112.6 - 139.6 (592)
38019	"""Cavalier, (ND)"""	145.5	139.7 - 177.1 (590)
38021	"""Dickey, (ND)"""	129.9	112.6 - 139.6 (592)
38023	"""Divide, (ND)"""	-1	
38025	"""Dunn, (ND)"""	-1	
38027	"""Eddy, (ND)"""	-1	
38029	"""Emmons, (ND)"""	-1	
38031	"""Foster, (ND)"""	-1	
38033	"""Golden Valley, (ND)"""	-1	
38035	"""Grand Forks, (ND)"""	90.4	88.9 - 112.5 (594)
38037	"""Grant, (ND)"""	-1	
38039	"""Griggs, (ND)"""	-1	
38041	"""Hettinger, (ND)"""	-1	
38043	"""Kidder, (ND)"""	-1	
38045	"""LaMoure, (ND)"""	-1	
38047	"""Logan, (ND)"""	-1	
38049	"""McHenry, (ND)"""	162.9	139.7 - 177.1 (590)
38051	"""McIntosh, (ND)"""	-1	
38053	"""McKenzie, (ND)"""	124.9	112.6 - 139.6 (592)
38055	"""McLean, (ND)"""	106.3	88.9 - 112.5 (594)
38057	"""Mercer, (ND)"""	51.4	18.7 - 88.8 (593)
38059	"""Morton, (ND)"""	95.6	88.9 - 112.5 (594)
38061	"""Mountrail, (ND)"""	107.1	88.9 - 112.5 (594)
38063	"""Nelson, (ND)"""	145.5	139.7 - 177.1 (590)
38065	"""Oliver, (ND)"""	-1	
38067	"""Pembina, (ND)"""	66	18.7 - 88.8 (593)
38069	"""Pierce, (ND)"""	108.3	88.9 - 112.5 (594)
38071	"""Ramsey, (ND)"""	198.8	177.2 - 592.1 (592)
38073	"""Ransom, (ND)"""	83.2	18.7 - 88.8 (593)
38075	"""Renville, (ND)"""	-1	
38077	"""Richland, (ND)"""	149.5	139.7 - 177.1 (590)
38079	"""Rolette, (ND)"""	194.3	177.2 - 592.1 (592)
38081	"""Sargent, (ND)"""	-1	
38083	"""Sheridan, (ND)"""	-1	
38085	"""Sioux, (ND)"""	-1	
38087	"""Slope, (ND)"""	-1	
38089	"""Stark, (ND)"""	95.2	88.9 - 112.5 (594)
38091	"""Steele, (ND)"""	-1	
38093	"""Stutsman, (ND)"""	134.2	112.6 - 139.6 (592)
38095	"""Towner, (ND)"""	-1	
38097	"""Traill, (ND)"""	66.6	18.7 - 88.8 (593)
38099	"""Walsh, (ND)"""	109.3	88.9 - 112.5 (594)
38101	"""Ward, (ND)"""	96.6	88.9 - 112.5 (594)
38103	"""Wells, (ND)"""	211	177.2 - 592.1 (592)
38105	"""Williams, (ND)"""	90.5	88.9 - 112.5 (594)
41001	"""Baker, (OR)"""	81.5	18.7 - 88.8 (593)
41049	"""Morrow, (OR)"""	122.2	112.6 - 139.6 (592)
41059	"""Umatilla, (OR)"""	190.2	177.2 - 592.1 (592)
41061	"""Union, (OR)"""	77.4	18.7 - 88.8 (593)
41063	"""Wallowa, (OR)"""	125.2	112.6 - 139.6 (592)
46013	"""Brown, (SD)"""	112.4	88.9 - 112.5 (594)
46019	"""Butte, (SD)"""	93.9	88.9 - 112.5 (594)
46021	"""Campbell, (SD)"""	-1	
46025	"""Clark, (SD)"""	150.9	139.7 - 177.1 (590)
46029	"""Codington, (SD)"""	125.2	112.6 - 139.6 (592)
46031	"""Corson, (SD)"""	-1	
46037	"""Day, (SD)"""	85.2	18.7 - 88.8 (593)
46039	"""Deuel, (SD)"""	-1	
46041	"""Dewey, (SD)"""	-1	
46045	"""Edmunds, (SD)"""	104.9	88.9 - 112.5 (594)
46049	"""Faulk, (SD)"""	-1	
46051	"""Grant, (SD)"""	136.3	112.6 - 139.6 (592)
46057	"""Hamlin, (SD)"""	126	112.6 - 139.6 (592)
46063	"""Harding, (SD)"""	-1	
46089	"""McPherson, (SD)"""	238.2	177.2 - 592.1 (592)
46091	"""Marshall, (SD)"""	-1	
46105	"""Perkins, (SD)"""	127.9	112.6 - 139.6 (592)
46107	"""Potter, (SD)"""	-1	
46109	"""Roberts, (SD)"""	134.6	112.6 - 139.6 (592)
46115	"""Spink, (SD)"""	100.6	88.9 - 112.5 (594)
46119	"""Sully, (SD)"""	-1	
46129	"""Walworth, (SD)"""	58.6	18.7 - 88.8 (593)
46137	"""Ziebach, (SD)"""	-1	
53001	"""Adams, (WA)"""	218.8	177.2 - 592.1 (592)
53003	"""Asotin, (WA)"""	92.6	88.9 - 112.5 (594)
53005	"""Benton, (WA)"""	110.8	88.9 - 112.5 (594)
53013	"""Columbia, (WA)"""	133.1	112.6 - 139.6 (592)
53017	"""Douglas, (WA)"""	77	18.7 - 88.8 (593)
53019	"""Ferry, (WA)"""	96.2	88.9 - 112.5 (594)
53021	"""Franklin, (WA)"""	86.9	18.7 - 88.8 (593)
53023	"""Garfield, (WA)"""	-1	
53025	"""Grant, (WA)"""	191.1	177.2 - 592.1 (592)
53043	"""Lincoln, (WA)"""	86.9	18.7 - 88.8 (593)
53051	"""Pend Oreille, (WA)"""	108.5	88.9 - 112.5 (594)
53063	"""Spokane, (WA)"""	94.2	88.9 - 112.5 (594)
53065	"""Stevens, (WA)"""	76	18.7 - 88.8 (593)
53071	"""Walla Walla, (WA)"""	115.6	112.6 - 139.6 (592)
53075	"""Whitman, (WA)"""	117.3	112.6 - 139.6 (592)
56033	"""Sheridan, (WY)"""	63.7	18.7 - 88.8 (593)
1003	"""Baldwin, (AL)"""	73.7	18.7 - 88.8 (593)
1005	"""Barbour, (AL)"""	107.9	88.9 - 112.5 (594)
1011	"""Bullock, (AL)"""	171.3	139.7 - 177.1 (590)
1013	"""Butler, (AL)"""	158.9	139.7 - 177.1 (590)
1023	"""Choctaw, (AL)"""	108.1	88.9 - 112.5 (594)
1025	"""Clarke, (AL)"""	94.1	88.9 - 112.5 (594)
1031	"""Coffee, (AL)"""	78.3	18.7 - 88.8 (593)
1035	"""Conecuh, (AL)"""	172.8	139.7 - 177.1 (590)
1039	"""Covington, (AL)"""	147.9	139.7 - 177.1 (590)
1041	"""Crenshaw, (AL)"""	94.7	88.9 - 112.5 (594)
1045	"""Dale, (AL)"""	133.5	112.6 - 139.6 (592)
1053	"""Escambia, (AL)"""	299.1	177.2 - 592.1 (592)
1061	"""Geneva, (AL)"""	151.4	139.7 - 177.1 (590)
1067	"""Henry, (AL)"""	104.3	88.9 - 112.5 (594)
1069	"""Houston, (AL)"""	106.2	88.9 - 112.5 (594)
1097	"""Mobile, (AL)"""	105.2	88.9 - 112.5 (594)
1099	"""Monroe, (AL)"""	187.8	177.2 - 592.1 (592)
1109	"""Pike, (AL)"""	94.3	88.9 - 112.5 (594)
1129	"""Washington, (AL)"""	68.6	18.7 - 88.8 (593)
1131	"""Wilcox, (AL)"""	105.6	88.9 - 112.5 (594)
12001	"""Alachua, (FL)"""	101.8	88.9 - 112.5 (594)
12003	"""Baker, (FL)"""	114.3	112.6 - 139.6 (592)
12005	"""Bay, (FL)"""	138.3	112.6 - 139.6 (592)
12007	"""Bradford, (FL)"""	165.2	139.7 - 177.1 (590)
12009	"""Brevard, (FL)"""	105.6	88.9 - 112.5 (594)
12013	"""Calhoun, (FL)"""	163.2	139.7 - 177.1 (590)
12015	"""Charlotte, (FL)"""	115.5	112.6 - 139.6 (592)
12017	"""Citrus, (FL)"""	128.7	112.6 - 139.6 (592)
12019	"""Clay, (FL)"""	118.6	112.6 - 139.6 (592)
12021	"""Collier, (FL)"""	66.4	18.7 - 88.8 (593)
12023	"""Columbia, (FL)"""	231.4	177.2 - 592.1 (592)
12027	"""DeSoto, (FL)"""	106.8	88.9 - 112.5 (594)
12029	"""Dixie, (FL)"""	163.8	139.7 - 177.1 (590)
12031	"""Duval, (FL)"""	175.5	139.7 - 177.1 (590)
12033	"""Escambia, (FL)"""	117.3	112.6 - 139.6 (592)
12035	"""Flagler, (FL)"""	90	88.9 - 112.5 (594)
12037	"""Franklin, (FL)"""	120.2	112.6 - 139.6 (592)
12039	"""Gadsden, (FL)"""	142.3	139.7 - 177.1 (590)
12041	"""Gilchrist, (FL)"""	134.6	112.6 - 139.6 (592)
