cnty_fips,display_name,Value,theme_range
19069,"""Franklin, (IA)""",35.3,34.4 - 37.1 (632)
19071,"""Fremont, (IA)""",38.6,37.2 - 40.4 (640)
19073,"""Greene, (IA)""",33.2,31.1 - 34.3 (658)
19075,"""Grundy, (IA)""",35,34.4 - 37.1 (632)
19077,"""Guthrie, (IA)""",30.8,13.1 - 31.0 (652)
19079,"""Hamilton, (IA)""",37.2,37.2 - 40.4 (640)
19081,"""Hancock, (IA)""",36.2,34.4 - 37.1 (632)
19083,"""Hardin, (IA)""",33.8,31.1 - 34.3 (658)
19085,"""Harrison, (IA)""",33.1,31.1 - 34.3 (658)
19087,"""Henry, (IA)""",35.8,34.4 - 37.1 (632)
19089,"""Howard, (IA)""",30.7,13.1 - 31.0 (652)
19091,"""Humboldt, (IA)""",34,31.1 - 34.3 (658)
19093,"""Ida, (IA)""",35.2,34.4 - 37.1 (632)
19095,"""Iowa, (IA)""",30.5,13.1 - 31.0 (652)
19097,"""Jackson, (IA)""",32.7,31.1 - 34.3 (658)
19099,"""Jasper, (IA)""",30.6,13.1 - 31.0 (652)
19101,"""Jefferson, (IA)""",25.1,13.1 - 31.0 (652)
19103,"""Johnson, (IA)""",26.6,13.1 - 31.0 (652)
19105,"""Jones, (IA)""",33.5,31.1 - 34.3 (658)
19107,"""Keokuk, (IA)""",29.4,13.1 - 31.0 (652)
19109,"""Kossuth, (IA)""",31.5,31.1 - 34.3 (658)
19111,"""Lee, (IA)""",32.7,31.1 - 34.3 (658)
19113,"""Linn, (IA)""",33.4,31.1 - 34.3 (658)
19115,"""Louisa, (IA)""",32.1,31.1 - 34.3 (658)
19117,"""Lucas, (IA)""",33.9,31.1 - 34.3 (658)
19119,"""Lyon, (IA)""",30.2,13.1 - 31.0 (652)
19121,"""Madison, (IA)""",31.2,31.1 - 34.3 (658)
19123,"""Mahaska, (IA)""",30.8,13.1 - 31.0 (652)
19125,"""Marion, (IA)""",30.7,13.1 - 31.0 (652)
19127,"""Marshall, (IA)""",32,31.1 - 34.3 (658)
19129,"""Mills, (IA)""",36.7,34.4 - 37.1 (632)
19131,"""Mitchell, (IA)""",32.4,31.1 - 34.3 (658)
19133,"""Monona, (IA)""",33.6,31.1 - 34.3 (658)
19135,"""Monroe, (IA)""",32.8,31.1 - 34.3 (658)
19137,"""Montgomery, (IA)""",32.8,31.1 - 34.3 (658)
19139,"""Muscatine, (IA)""",33.1,31.1 - 34.3 (658)
19141,"""O'Brien, (IA)""",31.2,31.1 - 34.3 (658)
19143,"""Osceola, (IA)""",32.5,31.1 - 34.3 (658)
19145,"""Page, (IA)""",33.8,31.1 - 34.3 (658)
19147,"""Palo Alto, (IA)""",35.3,34.4 - 37.1 (632)
19149,"""Plymouth, (IA)""",31.5,31.1 - 34.3 (658)
19151,"""Pocahontas, (IA)""",32.8,31.1 - 34.3 (658)
19153,"""Polk, (IA)""",31.6,31.1 - 34.3 (658)
19155,"""Pottawattamie, (IA)""",34.4,34.4 - 37.1 (632)
19157,"""Poweshiek, (IA)""",28.9,13.1 - 31.0 (652)
19159,"""Ringgold, (IA)""",35.6,34.4 - 37.1 (632)
19161,"""Sac, (IA)""",30.2,13.1 - 31.0 (652)
19163,"""Scott, (IA)""",32.3,31.1 - 34.3 (658)
19165,"""Shelby, (IA)""",30.3,13.1 - 31.0 (652)
19167,"""Sioux, (IA)""",28,13.1 - 31.0 (652)
19169,"""Story, (IA)""",30.2,13.1 - 31.0 (652)
19171,"""Tama, (IA)""",32.3,31.1 - 34.3 (658)
19173,"""Taylor, (IA)""",30.2,13.1 - 31.0 (652)
19175,"""Union, (IA)""",29.7,13.1 - 31.0 (652)
19177,"""Van Buren, (IA)""",30.3,13.1 - 31.0 (652)
19179,"""Wapello, (IA)""",37.9,37.2 - 40.4 (640)
19181,"""Warren, (IA)""",33.5,31.1 - 34.3 (658)
19183,"""Washington, (IA)""",31.8,31.1 - 34.3 (658)
19185,"""Wayne, (IA)""",35.3,34.4 - 37.1 (632)
19187,"""Webster, (IA)""",34.7,34.4 - 37.1 (632)
19189,"""Winnebago, (IA)""",32.3,31.1 - 34.3 (658)
19191,"""Winneshiek, (IA)""",26.4,13.1 - 31.0 (652)
19193,"""Woodbury, (IA)""",30.5,13.1 - 31.0 (652)
19195,"""Worth, (IA)""",32.8,31.1 - 34.3 (658)
19197,"""Wright, (IA)""",36.7,34.4 - 37.1 (632)
20001,"""Allen, (KS)""",36.7,34.4 - 37.1 (632)
20003,"""Anderson, (KS)""",36.2,34.4 - 37.1 (632)
20005,"""Atchison, (KS)""",34.7,34.4 - 37.1 (632)
20007,"""Barber, (KS)""",39.9,37.2 - 40.4 (640)
20009,"""Barton, (KS)""",35.3,34.4 - 37.1 (632)
20011,"""Bourbon, (KS)""",35.6,34.4 - 37.1 (632)
20013,"""Brown, (KS)""",36.4,34.4 - 37.1 (632)
20015,"""Butler, (KS)""",39.6,37.2 - 40.4 (640)
20017,"""Chase, (KS)""",33.5,31.1 - 34.3 (658)
20019,"""Chautauqua, (KS)""",37,34.4 - 37.1 (632)
20021,"""Cherokee, (KS)""",39.5,37.2 - 40.4 (640)
20023,"""Cheyenne, (KS)""",31.4,31.1 - 34.3 (658)
20025,"""Clark, (KS)""",36.9,34.4 - 37.1 (632)
20027,"""Clay, (KS)""",30.9,13.1 - 31.0 (652)
20029,"""Cloud, (KS)""",30.4,13.1 - 31.0 (652)
20031,"""Coffey, (KS)""",35.4,34.4 - 37.1 (632)
20033,"""Comanche, (KS)""",32.3,31.1 - 34.3 (658)
20035,"""Cowley, (KS)""",37.1,34.4 - 37.1 (632)
20037,"""Crawford, (KS)""",40.3,37.2 - 40.4 (640)
20039,"""Decatur, (KS)""",34.3,31.1 - 34.3 (658)
20041,"""Dickinson, (KS)""",33.6,31.1 - 34.3 (658)
20043,"""Doniphan, (KS)""",37.5,37.2 - 40.4 (640)
20045,"""Douglas, (KS)""",27.8,13.1 - 31.0 (652)
20047,"""Edwards, (KS)""",35,34.4 - 37.1 (632)
20049,"""Elk, (KS)""",40,37.2 - 40.4 (640)
20051,"""Ellis, (KS)""",33.4,31.1 - 34.3 (658)
20053,"""Ellsworth, (KS)""",31.8,31.1 - 34.3 (658)
20055,"""Finney, (KS)""",32.4,31.1 - 34.3 (658)
20057,"""Ford, (KS)""",40.1,37.2 - 40.4 (640)
20059,"""Franklin, (KS)""",35.5,34.4 - 37.1 (632)
20061,"""Geary, (KS)""",30.9,13.1 - 31.0 (652)
20063,"""Gove, (KS)""",44.2,40.5 - 55.6 (641)
20065,"""Graham, (KS)""",34.5,34.4 - 37.1 (632)
20067,"""Grant, (KS)""",36.1,34.4 - 37.1 (632)
20069,"""Gray, (KS)""",37.7,37.2 - 40.4 (640)
20071,"""Greeley, (KS)""",39.6,37.2 - 40.4 (640)
20073,"""Greenwood, (KS)""",38.1,37.2 - 40.4 (640)
20075,"""Hamilton, (KS)""",39,37.2 - 40.4 (640)
20077,"""Harper, (KS)""",36,34.4 - 37.1 (632)
20079,"""Harvey, (KS)""",36.2,34.4 - 37.1 (632)
20081,"""Haskell, (KS)""",38.8,37.2 - 40.4 (640)
20083,"""Hodgeman, (KS)""",42.7,40.5 - 55.6 (641)
20085,"""Jackson, (KS)""",35.7,34.4 - 37.1 (632)
20087,"""Jefferson, (KS)""",33.8,31.1 - 34.3 (658)
20089,"""Jewell, (KS)""",32.4,31.1 - 34.3 (658)
20091,"""Johnson, (KS)""",34.7,34.4 - 37.1 (632)
20093,"""Kearny, (KS)""",28.8,13.1 - 31.0 (652)
20095,"""Kingman, (KS)""",43.7,40.5 - 55.6 (641)
20097,"""Kiowa, (KS)""",29.6,13.1 - 31.0 (652)
20099,"""Labette, (KS)""",37.7,37.2 - 40.4 (640)
20101,"""Lane, (KS)""",42.9,40.5 - 55.6 (641)
20103,"""Leavenworth, (KS)""",36.8,34.4 - 37.1 (632)
20105,"""Lincoln, (KS)""",31,13.1 - 31.0 (652)
20107,"""Linn, (KS)""",37.1,34.4 - 37.1 (632)
20109,"""Logan, (KS)""",34.7,34.4 - 37.1 (632)
20111,"""Lyon, (KS)""",32.2,31.1 - 34.3 (658)
20113,"""McPherson, (KS)""",32,31.1 - 34.3 (658)
20115,"""Marion, (KS)""",34.6,34.4 - 37.1 (632)
20117,"""Marshall, (KS)""",36,34.4 - 37.1 (632)
20119,"""Meade, (KS)""",37,34.4 - 37.1 (632)
20121,"""Miami, (KS)""",35.7,34.4 - 37.1 (632)
20123,"""Mitchell, (KS)""",29.9,13.1 - 31.0 (652)
20125,"""Montgomery, (KS)""",34.5,34.4 - 37.1 (632)
20127,"""Morris, (KS)""",30.6,13.1 - 31.0 (652)
20129,"""Morton, (KS)""",36.6,34.4 - 37.1 (632)
20131,"""Nemaha, (KS)""",31.3,31.1 - 34.3 (658)
20133,"""Neosho, (KS)""",33.5,31.1 - 34.3 (658)
20135,"""Ness, (KS)""",38.6,37.2 - 40.4 (640)
20137,"""Norton, (KS)""",33.3,31.1 - 34.3 (658)
20139,"""Osage, (KS)""",32.3,31.1 - 34.3 (658)
20141,"""Osborne, (KS)""",35.5,34.4 - 37.1 (632)
20143,"""Ottawa, (KS)""",27.8,13.1 - 31.0 (652)
20145,"""Pawnee, (KS)""",37,34.4 - 37.1 (632)
20147,"""Phillips, (KS)""",40.5,40.5 - 55.6 (641)
20149,"""Pottawatomie, (KS)""",32.8,31.1 - 34.3 (658)
20151,"""Pratt, (KS)""",37.3,37.2 - 40.4 (640)
20153,"""Rawlins, (KS)""",33,31.1 - 34.3 (658)
20155,"""Reno, (KS)""",33.4,31.1 - 34.3 (658)
20157,"""Republic, (KS)""",29.1,13.1 - 31.0 (652)
20159,"""Rice, (KS)""",33.2,31.1 - 34.3 (658)
20161,"""Riley, (KS)""",29.1,13.1 - 31.0 (652)
20163,"""Rooks, (KS)""",35.9,34.4 - 37.1 (632)
20165,"""Rush, (KS)""",36.7,34.4 - 37.1 (632)
20167,"""Russell, (KS)""",36.2,34.4 - 37.1 (632)
20169,"""Saline, (KS)""",29.5,13.1 - 31.0 (652)
20171,"""Scott, (KS)""",37.6,37.2 - 40.4 (640)
20173,"""Sedgwick, (KS)""",35.5,34.4 - 37.1 (632)
20175,"""Seward, (KS)""",33.7,31.1 - 34.3 (658)
20177,"""Shawnee, (KS)""",32.1,31.1 - 34.3 (658)
20179,"""Sheridan, (KS)""",43.9,40.5 - 55.6 (641)
20181,"""Sherman, (KS)""",29.8,13.1 - 31.0 (652)
20183,"""Smith, (KS)""",35.4,34.4 - 37.1 (632)
20185,"""Stafford, (KS)""",30.5,13.1 - 31.0 (652)
20187,"""Stanton, (KS)""",35.9,34.4 - 37.1 (632)
20189,"""Stevens, (KS)""",44.7,40.5 - 55.6 (641)
20191,"""Sumner, (KS)""",35.6,34.4 - 37.1 (632)
20193,"""Thomas, (KS)""",31.3,31.1 - 34.3 (658)
20195,"""Trego, (KS)""",46.8,40.5 - 55.6 (641)
20197,"""Wabaunsee, (KS)""",28.3,13.1 - 31.0 (652)
20199,"""Wallace, (KS)""",36,34.4 - 37.1 (632)
20201,"""Washington, (KS)""",32.3,31.1 - 34.3 (658)
20203,"""Wichita, (KS)""",33.6,31.1 - 34.3 (658)
20205,"""Wilson, (KS)""",42.4,40.5 - 55.6 (641)
20207,"""Woodson, (KS)""",36,34.4 - 37.1 (632)
20209,"""Wyandotte, (KS)""",36.9,34.4 - 37.1 (632)
21001,"""Adair, (KY)""",39.9,37.2 - 40.4 (640)
21003,"""Allen, (KY)""",40.9,40.5 - 55.6 (641)
21005,"""Anderson, (KY)""",36.7,34.4 - 37.1 (632)
21007,"""Ballard, (KY)""",40.8,40.5 - 55.6 (641)
21009,"""Barren, (KY)""",39.3,37.2 - 40.4 (640)
21011,"""Bath, (KY)""",43.1,40.5 - 55.6 (641)
21013,"""Bell, (KY)""",47.3,40.5 - 55.6 (641)
21015,"""Boone, (KY)""",37.8,37.2 - 40.4 (640)
21017,"""Bourbon, (KY)""",37.4,37.2 - 40.4 (640)
21019,"""Boyd, (KY)""",44.5,40.5 - 55.6 (641)
21021,"""Boyle, (KY)""",34.3,31.1 - 34.3 (658)
21023,"""Bracken, (KY)""",44.2,40.5 - 55.6 (641)
21025,"""Breathitt, (KY)""",49,40.5 - 55.6 (641)
21027,"""Breckinridge, (KY)""",39.6,37.2 - 40.4 (640)
21029,"""Bullitt, (KY)""",40.3,37.2 - 40.4 (640)
21031,"""Butler, (KY)""",41.5,40.5 - 55.6 (641)
21033,"""Caldwell, (KY)""",34.9,34.4 - 37.1 (632)
21035,"""Calloway, (KY)""",35.6,34.4 - 37.1 (632)
21037,"""Campbell, (KY)""",38,37.2 - 40.4 (640)
21039,"""Carlisle, (KY)""",38.5,37.2 - 40.4 (640)
21041,"""Carroll, (KY)""",45.5,40.5 - 55.6 (641)
21043,"""Carter, (KY)""",44,40.5 - 55.6 (641)
21045,"""Casey, (KY)""",37.9,37.2 - 40.4 (640)
21047,"""Christian, (KY)""",34.6,34.4 - 37.1 (632)
21049,"""Clark, (KY)""",38.4,37.2 - 40.4 (640)
21051,"""Clay, (KY)""",48.9,40.5 - 55.6 (641)
21053,"""Clinton, (KY)""",39.9,37.2 - 40.4 (640)
21055,"""Crittenden, (KY)""",39.2,37.2 - 40.4 (640)
21057,"""Cumberland, (KY)""",47.4,40.5 - 55.6 (641)
21059,"""Daviess, (KY)""",46.4,40.5 - 55.6 (641)
21061,"""Edmonson, (KY)""",43.1,40.5 - 55.6 (641)
21063,"""Elliott, (KY)""",42.6,40.5 - 55.6 (641)
21065,"""Estill, (KY)""",41.5,40.5 - 55.6 (641)
21067,"""Fayette, (KY)""",32.1,31.1 - 34.3 (658)
21069,"""Fleming, (KY)""",47,40.5 - 55.6 (641)
21071,"""Floyd, (KY)""",49.7,40.5 - 55.6 (641)
21073,"""Franklin, (KY)""",41.6,40.5 - 55.6 (641)
21075,"""Fulton, (KY)""",38.8,37.2 - 40.4 (640)
21077,"""Gallatin, (KY)""",43.4,40.5 - 55.6 (641)
21079,"""Garrard, (KY)""",37.4,37.2 - 40.4 (640)
21081,"""Grant, (KY)""",41.3,40.5 - 55.6 (641)
21083,"""Graves, (KY)""",37.1,34.4 - 37.1 (632)
21085,"""Grayson, (KY)""",42.4,40.5 - 55.6 (641)
21087,"""Green, (KY)""",41.6,40.5 - 55.6 (641)
21089,"""Greenup, (KY)""",45.2,40.5 - 55.6 (641)
21091,"""Hancock, (KY)""",46.8,40.5 - 55.6 (641)
21093,"""Hardin, (KY)""",38.2,37.2 - 40.4 (640)
21095,"""Harlan, (KY)""",48.8,40.5 - 55.6 (641)
21097,"""Harrison, (KY)""",40,37.2 - 40.4 (640)
21099,"""Hart, (KY)""",40,37.2 - 40.4 (640)
21101,"""Henderson, (KY)""",37,34.4 - 37.1 (632)
21103,"""Henry, (KY)""",38.1,37.2 - 40.4 (640)
21105,"""Hickman, (KY)""",42.4,40.5 - 55.6 (641)
21107,"""Hopkins, (KY)""",41.8,40.5 - 55.6 (641)
21109,"""Jackson, (KY)""",43.3,40.5 - 55.6 (641)
21111,"""Jefferson, (KY)""",34.5,34.4 - 37.1 (632)
21113,"""Jessamine, (KY)""",36.1,34.4 - 37.1 (632)
21115,"""Johnson, (KY)""",48.3,40.5 - 55.6 (641)
21117,"""Kenton, (KY)""",38.6,37.2 - 40.4 (640)
21119,"""Knott, (KY)""",49.8,40.5 - 55.6 (641)
21121,"""Knox, (KY)""",45.3,40.5 - 55.6 (641)
21123,"""Larue, (KY)""",38.4,37.2 - 40.4 (640)
21125,"""Laurel, (KY)""",43,40.5 - 55.6 (641)
21127,"""Lawrence, (KY)""",40.8,40.5 - 55.6 (641)
21129,"""Lee, (KY)""",43.3,40.5 - 55.6 (641)
21131,"""Leslie, (KY)""",49.7,40.5 - 55.6 (641)
21133,"""Letcher, (KY)""",47,40.5 - 55.6 (641)
21135,"""Lewis, (KY)""",44.5,40.5 - 55.6 (641)
21137,"""Lincoln, (KY)""",37.7,37.2 - 40.4 (640)
21139,"""Livingston, (KY)""",36.4,34.4 - 37.1 (632)
21141,"""Logan, (KY)""",41.7,40.5 - 55.6 (641)
21143,"""Lyon, (KY)""",34,31.1 - 34.3 (658)
21145,"""McCracken, (KY)""",36,34.4 - 37.1 (632)
21147,"""McCreary, (KY)""",47,40.5 - 55.6 (641)
21149,"""McLean, (KY)""",46.6,40.5 - 55.6 (641)
21151,"""Madison, (KY)""",41.6,40.5 - 55.6 (641)
21153,"""Magoffin, (KY)""",50.3,40.5 - 55.6 (641)
21155,"""Marion, (KY)""",36.4,34.4 - 37.1 (632)
21157,"""Marshall, (KY)""",36.4,34.4 - 37.1 (632)
21159,"""Martin, (KY)""",46.4,40.5 - 55.6 (641)
21161,"""Mason, (KY)""",46.9,40.5 - 55.6 (641)
21163,"""Meade, (KY)""",39.7,37.2 - 40.4 (640)
21165,"""Menifee, (KY)""",45,40.5 - 55.6 (641)
21167,"""Mercer, (KY)""",36.6,34.4 - 37.1 (632)
21169,"""Metcalfe, (KY)""",40,37.2 - 40.4 (640)
21171,"""Monroe, (KY)""",43.5,40.5 - 55.6 (641)
21173,"""Montgomery, (KY)""",40.2,37.2 - 40.4 (640)
21175,"""Morgan, (KY)""",40.8,40.5 - 55.6 (641)
21177,"""Muhlenberg, (KY)""",43.9,40.5 - 55.6 (641)
21179,"""Nelson, (KY)""",37.1,34.4 - 37.1 (632)
21181,"""Nicholas, (KY)""",42.9,40.5 - 55.6 (641)
21183,"""Ohio, (KY)""",44.2,40.5 - 55.6 (641)
21185,"""Oldham, (KY)""",34,31.1 - 34.3 (658)
21187,"""Owen, (KY)""",39.6,37.2 - 40.4 (640)
21189,"""Owsley, (KY)""",49.1,40.5 - 55.6 (641)
21191,"""Pendleton, (KY)""",41.7,40.5 - 55.6 (641)
21193,"""Perry, (KY)""",46.5,40.5 - 55.6 (641)
21195,"""Pike, (KY)""",47.1,40.5 - 55.6 (641)
21197,"""Powell, (KY)""",39.1,37.2 - 40.4 (640)
21199,"""Pulaski, (KY)""",40,37.2 - 40.4 (640)
21201,"""Robertson, (KY)""",44.9,40.5 - 55.6 (641)
21203,"""Rockcastle, (KY)""",41.5,40.5 - 55.6 (641)
21205,"""Rowan, (KY)""",46.2,40.5 - 55.6 (641)
21207,"""Russell, (KY)""",37,34.4 - 37.1 (632)
21209,"""Scott, (KY)""",35.1,34.4 - 37.1 (632)
21211,"""Shelby, (KY)""",38,37.2 - 40.4 (640)
21213,"""Simpson, (KY)""",39.2,37.2 - 40.4 (640)
21215,"""Spencer, (KY)""",38.3,37.2 - 40.4 (640)
21217,"""Taylor, (KY)""",42.4,40.5 - 55.6 (641)
21219,"""Todd, (KY)""",39.2,37.2 - 40.4 (640)
21221,"""Trigg, (KY)""",32.5,31.1 - 34.3 (658)
21223,"""Trimble, (KY)""",37.1,34.4 - 37.1 (632)
21225,"""Union, (KY)""",39.4,37.2 - 40.4 (640)
21227,"""Warren, (KY)""",38.2,37.2 - 40.4 (640)
21229,"""Washington, (KY)""",38.7,37.2 - 40.4 (640)
21231,"""Wayne, (KY)""",39.6,37.2 - 40.4 (640)
21233,"""Webster, (KY)""",40.3,37.2 - 40.4 (640)
21235,"""Whitley, (KY)""",42,40.5 - 55.6 (641)
21237,"""Wolfe, (KY)""",45.2,40.5 - 55.6 (641)
21239,"""Woodford, (KY)""",34.6,34.4 - 37.1 (632)
22001,"""Acadia, (LA)""",46.5,40.5 - 55.6 (641)
22003,"""Allen, (LA)""",46.4,40.5 - 55.6 (641)
22005,"""Ascension, (LA)""",39.6,37.2 - 40.4 (640)
22007,"""Assumption, (LA)""",45,40.5 - 55.6 (641)
22009,"""Avoyelles, (LA)""",46.5,40.5 - 55.6 (641)
22011,"""Beauregard, (LA)""",45.5,40.5 - 55.6 (641)
22013,"""Bienville, (LA)""",40.4,37.2 - 40.4 (640)
22015,"""Bossier, (LA)""",40.2,37.2 - 40.4 (640)
22017,"""Caddo, (LA)""",37.5,37.2 - 40.4 (640)
22019,"""Calcasieu, (LA)""",39,37.2 - 40.4 (640)
22021,"""Caldwell, (LA)""",48.9,40.5 - 55.6 (641)
22023,"""Cameron, (LA)""",44.9,40.5 - 55.6 (641)
22025,"""Catahoula, (LA)""",46.9,40.5 - 55.6 (641)
22027,"""Claiborne, (LA)""",38.2,37.2 - 40.4 (640)
22029,"""Concordia, (LA)""",45.5,40.5 - 55.6 (641)
22031,"""De Soto, (LA)""",42.2,40.5 - 55.6 (641)
22033,"""East Baton Rouge, (LA)""",35,34.4 - 37.1 (632)
22035,"""East Carroll, (LA)""",47.1,40.5 - 55.6 (641)
22037,"""East Feliciana, (LA)""",44.8,40.5 - 55.6 (641)
22039,"""Evangeline, (LA)""",47.4,40.5 - 55.6 (641)
22041,"""Franklin, (LA)""",47.6,40.5 - 55.6 (641)
22043,"""Grant, (LA)""",46.2,40.5 - 55.6 (641)
22045,"""Iberia, (LA)""",44.4,40.5 - 55.6 (641)
22047,"""Iberville, (LA)""",37.9,37.2 - 40.4 (640)
22049,"""Jackson, (LA)""",42.9,40.5 - 55.6 (641)
22051,"""Jefferson, (LA)""",36.8,34.4 - 37.1 (632)
22053,"""Jefferson Davis, (LA)""",46.1,40.5 - 55.6 (641)
22055,"""Lafayette, (LA)""",45.4,40.5 - 55.6 (641)
22057,"""Lafourche, (LA)""",43.3,40.5 - 55.6 (641)
22059,"""La Salle, (LA)""",47.6,40.5 - 55.6 (641)
22061,"""Lincoln, (LA)""",33.6,31.1 - 34.3 (658)
22063,"""Livingston, (LA)""",41,40.5 - 55.6 (641)
22065,"""Madison, (LA)""",39.3,37.2 - 40.4 (640)
22067,"""Morehouse, (LA)""",39.8,37.2 - 40.4 (640)
22069,"""Natchitoches, (LA)""",43.1,40.5 - 55.6 (641)
22071,"""Orleans, (LA)""",31.8,31.1 - 34.3 (658)
22073,"""Ouachita, (LA)""",41.1,40.5 - 55.6 (641)
22075,"""Plaquemines, (LA)""",35.5,34.4 - 37.1 (632)
22077,"""Pointe Coupee, (LA)""",40.5,40.5 - 55.6 (641)
22079,"""Rapides, (LA)""",43.7,40.5 - 55.6 (641)
22081,"""Red River, (LA)""",46.9,40.5 - 55.6 (641)
22083,"""Richland, (LA)""",45.5,40.5 - 55.6 (641)
22085,"""Sabine, (LA)""",44.2,40.5 - 55.6 (641)
22087,"""St. Bernard, (LA)""",40.2,37.2 - 40.4 (640)
22089,"""St. Charles, (LA)""",39.5,37.2 - 40.4 (640)
22091,"""St. Helena, (LA)""",44.1,40.5 - 55.6 (641)
22093,"""St. James, (LA)""",40.4,37.2 - 40.4 (640)
22095,"""St. John the Baptist, (LA)""",34.5,34.4 - 37.1 (632)
22097,"""St. Landry, (LA)""",48.7,40.5 - 55.6 (641)
22099,"""St. Martin, (LA)""",47.1,40.5 - 55.6 (641)
22101,"""St. Mary, (LA)""",42.4,40.5 - 55.6 (641)
22103,"""St. Tammany, (LA)""",44.8,40.5 - 55.6 (641)
22105,"""Tangipahoa, (LA)""",41.9,40.5 - 55.6 (641)
22107,"""Tensas, (LA)""",42,40.5 - 55.6 (641)
22109,"""Terrebonne, (LA)""",48.2,40.5 - 55.6 (641)
22111,"""Union, (LA)""",42.1,40.5 - 55.6 (641)
22113,"""Vermilion, (LA)""",46.2,40.5 - 55.6 (641)
22115,"""Vernon, (LA)""",49,40.5 - 55.6 (641)
22117,"""Washington, (LA)""",55.2,40.5 - 55.6 (641)
22119,"""Webster, (LA)""",41.2,40.5 - 55.6 (641)
22121,"""West Baton Rouge, (LA)""",40.3,37.2 - 40.4 (640)
22123,"""West Carroll, (LA)""",46.6,40.5 - 55.6 (641)
22125,"""West Feliciana, (LA)""",33.3,31.1 - 34.3 (658)
22127,"""Winn, (LA)""",46.8,40.5 - 55.6 (641)
23001,"""Androscoggin, (ME)""",30.9,13.1 - 31.0 (652)
23003,"""Aroostook, (ME)""",39,37.2 - 40.4 (640)
23005,"""Cumberland, (ME)""",29.2,13.1 - 31.0 (652)
23007,"""Franklin, (ME)""",31,13.1 - 31.0 (652)
23009,"""Hancock, (ME)""",30.3,13.1 - 31.0 (652)
23011,"""Kennebec, (ME)""",32.4,31.1 - 34.3 (658)
23013,"""Knox, (ME)""",31.1,31.1 - 34.3 (658)
23015,"""Lincoln, (ME)""",28.7,13.1 - 31.0 (652)
23017,"""Oxford, (ME)""",29.4,13.1 - 31.0 (652)
23019,"""Penobscot, (ME)""",32.7,31.1 - 34.3 (658)
23021,"""Piscataquis, (ME)""",34,31.1 - 34.3 (658)
23023,"""Sagadahoc, (ME)""",27.5,13.1 - 31.0 (652)
23025,"""Somerset, (ME)""",34,31.1 - 34.3 (658)
23027,"""Waldo, (ME)""",30.5,13.1 - 31.0 (652)
23029,"""Washington, (ME)""",32.7,31.1 - 34.3 (658)
23031,"""York, (ME)""",31.6,31.1 - 34.3 (658)
24001,"""Allegany, (MD)""",37.5,37.2 - 40.4 (640)
24003,"""Anne Arundel, (MD)""",32.5,31.1 - 34.3 (658)
24005,"""Baltimore County, (MD)""",34.8,34.4 - 37.1 (632)
24009,"""Calvert, (MD)""",37.6,37.2 - 40.4 (640)
24011,"""Caroline, (MD)""",37.4,37.2 - 40.4 (640)
24013,"""Carroll, (MD)""",38.6,37.2 - 40.4 (640)
24015,"""Cecil, (MD)""",37.7,37.2 - 40.4 (640)
24017,"""Charles, (MD)""",33.9,31.1 - 34.3 (658)
24019,"""Dorchester, (MD)""",33.9,31.1 - 34.3 (658)
24021,"""Frederick, (MD)""",38.4,37.2 - 40.4 (640)
24023,"""Garrett, (MD)""",38.7,37.2 - 40.4 (640)
24025,"""Harford, (MD)""",34.9,34.4 - 37.1 (632)
24027,"""Howard, (MD)""",30.9,13.1 - 31.0 (652)
24029,"""Kent, (MD)""",31.3,31.1 - 34.3 (658)
24031,"""Montgomery, (MD)""",30,13.1 - 31.0 (652)
24033,"""Prince George's, (MD)""",31.6,31.1 - 34.3 (658)
24035,"""Queen Anne's, (MD)""",34.4,34.4 - 37.1 (632)
24037,"""St. Mary's, (MD)""",39.4,37.2 - 40.4 (640)
24039,"""Somerset, (MD)""",37.1,34.4 - 37.1 (632)
24041,"""Talbot, (MD)""",32.8,31.1 - 34.3 (658)
24043,"""Washington, (MD)""",34.6,34.4 - 37.1 (632)
24045,"""Wicomico, (MD)""",36,34.4 - 37.1 (632)
24047,"""Worcester, (MD)""",33.4,31.1 - 34.3 (658)
24510,"""Baltimore City, (MD)""",34.6,34.4 - 37.1 (632)
25001,"""Barnstable, (MA)""",32.2,31.1 - 34.3 (658)
25003,"""Berkshire, (MA)""",31.3,31.1 - 34.3 (658)
25005,"""Bristol, (MA)""",34.7,34.4 - 37.1 (632)
25007,"""Dukes, (MA)""",28.3,13.1 - 31.0 (652)
25009,"""Essex, (MA)""",32.6,31.1 - 34.3 (658)
25011,"""Franklin, (MA)""",29.9,13.1 - 31.0 (652)
25013,"""Hampden, (MA)""",32.5,31.1 - 34.3 (658)
25015,"""Hampshire, (MA)""",28.9,13.1 - 31.0 (652)
25017,"""Middlesex, (MA)""",31.8,31.1 - 34.3 (658)
25019,"""Nantucket, (MA)""",29.7,13.1 - 31.0 (652)
25021,"""Norfolk, (MA)""",32.3,31.1 - 34.3 (658)
25023,"""Plymouth, (MA)""",34.1,31.1 - 34.3 (658)
25025,"""Suffolk, (MA)""",33.1,31.1 - 34.3 (658)
25027,"""Worcester, (MA)""",34.2,31.1 - 34.3 (658)
26001,"""Alcona, (MI)""",35,34.4 - 37.1 (632)
26003,"""Alger, (MI)""",33.7,31.1 - 34.3 (658)
26005,"""Allegan, (MI)""",34.9,34.4 - 37.1 (632)
26007,"""Alpena, (MI)""",34.6,34.4 - 37.1 (632)
